,year,country,num_speakers,speakers,neuroticism,anxiety,hostility,depression,self_consciousness,immoderation,vulnerability,extraversion,friendliness,gregariousness,assertiveness,activity_level,excitement_seeking,cheerfulness,openness,imagination,artistic_interests,emotionality,adventurousness,intellect,liberalism,agreeableness,trust,morality,altruism,cooperation,modesty,sympathy,conscientiousness,self_efficacy,orderliness,dutifulness,achievement_striving,self_discipline,cautiousness,country_iso,country_name
0,2015,Q1000,15,"Chris Silva,Mario Lemina,Jean Ping,Ali Bongo Ondimba,Rolly Lumbala,Guy-Bertrand Mapangou,Marc Ona,Pierre Alain Mounguengui,Didier Ovono,Faustin Boukoubi,Pierre Aubameyang,Blaise Louembe,Daniel Ona Ondo,André Biyogo Poko,Séraphin Moundounga",0.4991983303575699,0.6410404981003474,0.4185855511630154,0.4595828775132488,0.36710307765033046,0.4811564412872476,0.6660271305139825,0.5942532445369546,0.5310603779516839,0.584722838682992,0.6968091647894649,0.07189782047916057,0.5962708745479578,0.500968964495035,0.39435173351249964,0.47701790145528,0.4752034773840251,0.5419178559188356,0.5017440014309203,0.41139092490323736,0.4144485856639749,0.5749770737657067,0.36417567902604797,0.46685330611501047,0.5897271604969879,0.4623608642449311,0.09842581262474814,0.40030771778493945,0.6319186893346745,0.5825797910406898,0.3915493120851968,0.42116423426292887,0.5145967448238896,0.5781501363315136,0.4364427162000096,GAB,Gabon
1,2015,Q1005,41,"Fatou Bensouda,Omar Khan,Yahya Jammeh,Christopher Allen,Kekuta Manneh,Jaha Dukureh,Pa-Modou Kah,Ousainou Darboe,Halifa Sallah,Mustapha Carayol,Mai Fatty,Cherno Samba,Hamat Bah,Amadou Scattred Janneh,Abdou Kolley,Angela Colley,Ismaila Jome,Omar Sey,Ousman Jarju,Sona Jobarteh,Sheikh Omar Faye,Momodou Ceesay,Mary Sey,Sanna Nyassi,Samuel Kargbo,Emmanuel Gómez,Ann Therese Ndong Jatta,Lamin Kaba Bajo,Hassan Bubacar Jallow,Sainey Nyassi,Kenny Mansally,Ousman Sonko,Adama Njie,Ousman Jallow,Ousman Manneh,Emil Touray,Fatou Lamin Faye,Mama Fatima Singhateh,Pa Modou Jagne,Femi Peters,Gibril Faal",0.5125557375242141,0.6366262556928219,0.427505841017057,0.4671597287629866,0.4033316006304834,0.4836210200702564,0.684104480130296,0.5680712234535815,0.5062779134160823,0.562018040248459,0.689207367897493,0.08456805113664197,0.5770689405655801,0.46954017143770177,0.39082280830332755,0.47929835131004606,0.45787311175267775,0.521891895582015,0.4856247367286405,0.42432409735847015,0.4343225378284138,0.5684504065667543,0.36285444536675066,0.45867994999905776,0.5750369896296801,0.46405258969132873,0.07922971764573854,0.3997676940633143,0.623320137877342,0.5767740825323668,0.40000924937735,0.42455828817825425,0.5211343984116966,0.5691416496886889,0.4395125391945156,GMB,The Gambia
2,2015,Q1006,38,"Robert Sarah,Boubacar Keita,Amadou Diallo,Cellou Dalein Diallo,Alpha Condé,Mathias Pogba,Amadou Diawara,Sidya Touré,Ibrahima Diallo,Kamil Zayatte,Aboubacar Sylla,Mohamed Camara,Mohamed Said Fofana,Mamadou Touré,Karim Camara,Mohamed Fofana,Moustapha Diallo,Ibrahima Fofana,Remy Lamah,Mamady Sidibé,Mohamed Yattara,Moussa Dadis Camara,Mamadou Barry,Boubacar Traore,Naby Yattara,Marie Claire Tchecola,Fodé Bangoura,Facinet Keita,Sékou Condé,Abdoulaye Cissé,Chérif Diallo,Lansana Kouyaté,Bolokada Conde,Mohamed Cissé,Kerfalla Yansané,Alhassane Bangoura,Larsen Touré,Lansana Conté",0.5357138619625226,0.6482711687212547,0.4430177347709645,0.47492292755182225,0.40848022739576423,0.48857166017391807,0.6881832704156237,0.5732799130651425,0.5029487141032806,0.5591339145451982,0.6900726615156669,0.0718990721889827,0.5830265094944158,0.4658091711692479,0.39843188484084796,0.483434281877285,0.44647122538613454,0.5277797039097857,0.4775250762699856,0.4262181803288399,0.44059870117166966,0.5614452204568539,0.35379328028817064,0.4538237296141149,0.5694668468645678,0.4550223029945938,0.08386044447129362,0.3946621558798437,0.603995670923692,0.5671006546251993,0.39621968299225657,0.41611832349867806,0.49542363570609294,0.556072383893271,0.43086714378934693,GIN,Guinea
3,2015,Q1007,8,"Domingos Simoes Pereira,Carlos Correia,Cipriano Cassamá,Francisco Júnior,Baciro Djá,Toni Gomes,Carmen Pereira,Amido Baldé",0.5232167786425362,0.646900583818163,0.4337178617129195,0.4626800481473928,0.392507777993592,0.4881639065736005,0.6863247395418608,0.5649466560962941,0.4674617491233259,0.5456534864936617,0.6967864696789383,0.05332469665062091,0.5698451845721614,0.4724128786759665,0.40283697588790557,0.4881092092742277,0.46518125962904644,0.5651792924091538,0.4765096105843175,0.4182548219806107,0.45263571870754116,0.5473750466651013,0.3446047660141791,0.454347628811767,0.5482776244292038,0.4424924949768594,0.08258048991887224,0.40114665138362865,0.6319239367658125,0.5776850032432848,0.4144874522501457,0.3971481274120216,0.525553923131643,0.5741164380888937,0.44166912698992933,GNB,Guinea-Bissau
4,2015,Q1008,55,"Abdul Razak,Eric Bailly,Wilfried Bony,Kolo Touré,Serge Aurier,Salomon Kalou,Yaya Touré,Daniel Kablan Duncan,Max Gradel,Didier Zokora,Adama Coulibaly,Alain-Richard Donwahi,Mamadou Coulibaly,Hamed Bakayoko,Cheick Tioté,Ballou Tabla,Souleymane Coulibaly,Seydou Doumbia,Arouna Koné,Mahama Cho,Mamadou Koulibaly,Amadou Gon Coulibaly,Étienne Éhilé,Alpha Blondy,Jores Okore,Pascal Affi N'Guessan,Mohamed Kone,Bakary Fofana,Brice Aka,Amadou Thiam,Simone Gbagbo,Jean-Louis Billon,Serey Dié,Drissa Traoré,Ibrahim Touré,Daniel Yeboah,Mariam Traore,Nadia Beugré,Mamadou Koné,Mohamed Diaby,Sangafowa Coulibaly,Sylvain Gbohouo,Amara Essy,Alain Lobognon,Mariam Dao Gabala,Pierre Fakhoury,Assane Ndiaye,Tiken Jah Fakoly,Mohammed Sylla,Ibrahim Coulibaly,Youssouf Traoré,Wilfried Kanon,Tiémoko Meyliet Koné,Guillaume Kigbafori Soro,Aissata Dia",0.5171251860348922,0.6384640489536484,0.4282701704016047,0.46812340028143723,0.40990975674225577,0.48405024958919224,0.6826233104875098,0.5533843456355287,0.5026089949883095,0.553148837191124,0.6798046973291534,0.0984156924841074,0.5752408863747113,0.4568732688195396,0.39813878770149413,0.4827308959019847,0.455794362805067,0.5148054210264045,0.4928786742004992,0.43405988563864073,0.4432133188773605,0.5602760413533397,0.37064300024546537,0.46621060458454155,0.5727839119336322,0.46568068192754014,0.09344638563873679,0.39682433474632123,0.6286661558423581,0.575355695818503,0.4025666763929439,0.42596833883435337,0.5243908384523683,0.5709514600677834,0.4396769073052615,CIV,Côte d'Ivoire
5,2015,Q1009,59,"Joel Embiid,Pascal Siakam,Vera Songwe,Paul Biya,Issa Hayatou,Samuel Eto'o,Luc Mbah a Moute,Achille Mbembe,Tony Tchani,André Onana,Roger Feutmba,Issa Tchiroma,Joseph Beti Assomo,Manu Dibango,Christopher Fomunyoh,Koyo Kouoh,George Elokobi,Samuel Kleda,Roger Nkodo Dang,Simon Njami,André Bikey,Mah Marius,Kah Walla,Fonyuy Leonard Nsohburinka,Philémon Yang,Cyrus Kouandjio,Joseph-Antoine Bell,Richard Bona,Roger Milla,Landry Nnoko,Andy Allo,Jean-Pierre Tokoto,Benjamin Moukandjo,Blick Bassy,Serge Betsen,Lady B,Alice Nkom,Ambroise Oyongo,Emmanuel Nganou Djoumessi,John Fru Ndi,Flex Alexander,Vincent Aboubakar,Alain Nteff,Geremi,Jean-Claude Mbvoumin,Eric Chinje,Francois Etoundi,Nicolas Nkoulou,Apoula Edel,Jules Doret Ndongo,Georges Mandjeck,Idriss Carlos Kameni,Jacques Fame Ndongo,Sammy Ndjock,Samuel Nguiffo,Eric Mathias Owona Nguini,Eric Ayuk,Henri Bedimo,Steve Moundou-Missi",0.5316082795577941,0.6544373956226531,0.4421682792271356,0.48551180725646687,0.4101638640608358,0.4961585350078892,0.6892508584294363,0.5673486344768561,0.49787951089845817,0.5696188035273303,0.6884931812636007,0.0846304818052663,0.5934500713742707,0.471746715257021,0.38087011653254077,0.47836000994922256,0.4503838511776874,0.5264217598431769,0.47715600599396746,0.41703462678317316,0.42876711874050205,0.5548442809486763,0.35129823772456237,0.45632041687905456,0.5610218625116696,0.4470312269471754,0.08889946765756108,0.3863364963505235,0.6089706123793182,0.5592536319662847,0.39792006078488124,0.41232966847522645,0.507451712345649,0.5621641957230052,0.4269085859053815,CMR,Cameroon
6,2015,Q1011,17,"António Delgado,Maria Helena Semedo,Carlos Almeida,Kevin Sousa,Carlos Lima,Ivan Cruz,Maria Andrade,Pedro Pires,Cristina Duarte,Jorge Carlos Fonseca,Edy Tavares,Mayra Andrade,Patrick Andrade,Cesária Évora,Cristina Fontes Lima,Corsino Fortes,David Nascimento",0.4807950959659325,0.6001931096501347,0.4027600098082717,0.4457684251656519,0.3557077768301671,0.4641482326797147,0.6402947439408626,0.5688218621825174,0.5092840762068832,0.5343156515344653,0.681799956307799,0.07566351853288737,0.560948093440806,0.4286816950378051,0.465569124166958,0.5186649882522213,0.4679293981492169,0.5096991654011225,0.5588408544956779,0.49738051142712936,0.4913897044152531,0.5529072130378128,0.35803805769597213,0.45915378318686095,0.5688177658892489,0.4784469018430053,0.06826121953789348,0.43500434171795643,0.6378954083656501,0.6204574637543065,0.38119939738656555,0.4073423564589255,0.5145905016097434,0.5764288750621,0.44766765163541083,CPV,Cape Verde
7,2015,Q1013,9,"Lehlohonolo Seema,Tom Thabane,Pakalitha Mosisili,Mothetjoa Metsing,Maaparankoe Mahao,Letsie III of Lesotho,Tebello Nyokong,Napo Matsoso,Mophato Monyake",0.4925494407522574,0.6214397528261458,0.416655650883017,0.459354536918227,0.373889391452971,0.4730321054429849,0.6628483443098743,0.5876743308609682,0.5144298814397894,0.5728863001411139,0.7080993513900724,0.08515337612601971,0.5905142738970648,0.4738598291191755,0.3958873195300365,0.482745480699567,0.44972330222572876,0.5088628860577179,0.5048468579922967,0.43443701747771024,0.428233867715734,0.5627160630244471,0.348127259335581,0.44370367784682546,0.5707493284396286,0.4526956936161067,0.08363653750331726,0.3862969998226002,0.6234058449037825,0.5830826144934335,0.38460110784668156,0.4101208179031102,0.5273879544669925,0.571771811461128,0.4434832587449438,LSO,Lesotho
8,2015,Q1014,55,"Sam Johnson,George Weah,Ellen Johnson Sirleaf,Robert Dennis,Darlington Nagbe,Jimmy Dixon,Leymah Gbowee,Tolbert Nyenswah,Musa Bility,Anthony Laffor,Joseph Boakai,Jehu Chesson,Francis Kateh,Jewel Taylor,Kelvin Harmon,Benoni Urey,Prince Johnson,Antoinette Sayeh,Alex Freeman,Darius Victor,Varney Sherman,Charles Brumskine,Samuel Kofi Woods,Thomas Howe,Emmanuel Matadi,Amos Sawyer,Fatu Gayflor,Andrew Reyes,Nathaniel Barnes,Charles Harmon,Nicholas Singer,Joe Nagbe,George Johnson,Mae Azango,Augustine Kpehe Ngafuan,Joseph Korto,Saah Nimley,Winston Tubman,Saran Kaba Jones,Edwin Snowe,Gladys Thompson,Kia Davis,Oliver Daniels,Amara Kamara,Hans Massaquoi,Solomon Grimes,Thomas Eric Duncan,Patrick Ronaldinho Wleh,Alex Karmo,William Jebor,Alex Nimely,George Klay Kieh,Charles Taylor,Gloria Musu-Scott,Zah Rahan Krangar",0.5056174680706452,0.6310530596552631,0.4240494753246837,0.4672624116000684,0.4022516228929745,0.48255019282648787,0.6697075491718238,0.5657693929512849,0.4964278730110511,0.5513807834678436,0.6889256956166302,0.0812800563042088,0.5785079283479699,0.4500914958338782,0.41421020188240865,0.4933177854256611,0.4610408930309705,0.5187246043009011,0.5018550457094917,0.4472751293630882,0.45277553477952837,0.5563999432464969,0.35585299224588396,0.4573450559842128,0.565397882546211,0.46825632228434777,0.08297205852571421,0.41123349933484993,0.6273609655851126,0.5810090009781653,0.39276942159455785,0.4112434010629269,0.5179826288823184,0.5703403054518659,0.44191069201774624,LBR,Liberia
9,2015,Q1016,32,"Muammar Gaddafi,Ibrahim Dabbashi,Abdelhakim Belhadj,Zahra' Langhi,Mahmoud Jibril,Saif al-Islam al-Gaddafi,Mohammed al-Dairi,Abu Yahya,Abdallah Salem el-Badri,Aref Ali Nayed,Khalifa Belqasim Haftar,Moussa Ibrahim,Ali Zeidan,Ahmad Benali,Abdullah Said al Libi,Asma Khalifa,Omar Deghayes,Abdelbaset al-Megrahi,Noman Benotman,Abdullah al-Thani,Fatima Hamroush,Omar al-Hasi,Mahmoud Maklouf,Atiyah Abd al-Rahman,Asia Alfasi,Khalifa al-Ghawi,Nuri Abu Sahmain,Safia Farkash,Ibn al-Shaykh al-Libi,Abu Bakr Baira,Nadia Fezzani,Hawa Mohamed",0.5256679932973304,0.6416304731660982,0.4350071966048684,0.4851695483172132,0.37104731074924324,0.49962644142627116,0.6772011258398162,0.5933728441139875,0.5197599218150213,0.5657577708257666,0.7054405012068765,0.061837672313819016,0.5972206736010391,0.4660839973402866,0.4091736506977669,0.4907299435711634,0.4577217142172919,0.5294388018342674,0.49724621940754915,0.432325490646884,0.4419008327780621,0.5632336135704675,0.3430838699673154,0.45244390796763745,0.5708154255848749,0.4426149280218988,0.07195293038450658,0.4049078391195221,0.6011020949394931,0.5593415731834954,0.37941791676674597,0.3983530144785504,0.487678950882866,0.5548361169899064,0.40621124394316865,LBY,Libya
